	Text	Class
236	encara,aturats,ap7,sant,sadurni,anoia,vilafranca,penedes,,sud,foto,,j,aguilera	1
237	encara,10,km,cua,ap7,sant,sadurni,anoia,vilafranca,penedes,,sud,carrils,oberts,topada,camio,materies,perilloses,turisme,,camio,retirat,	1
238	jordiaguilerac,transit,gracies,jordi,explicant,equip,viari	1
239	hi,topada,camio,materies,perilloses,turisme,ap7,vilafranca,penedes,,sud,obligat,tallar,via,pogut,retirar,camio,cisterna,,congestio,	1
240	embus,ap7,vilafranca,penedes,,sud,accident,foto,,vela	1
241	continua,congestio,5,km,7,vilafranca,penedes,,sud,accident,,tallada,autopista,recomana,sortida,27,	1
242	embus,c44,vandellos,hospitalet,infant,,entrada,poblacio,accident,afecta,tram,,a7	1
243	retencions,,ap7,sant,cugat,barbera,,nord,santa,perpetua,barbera,vilafranca,penedes,,sud	1
244	cua,ronda,litoral,sant,adria,bon,pastor,,besos,accident,bon,pastor,	1
245	ara,cues,,c58,sant,quirze,,sud,accident,ap7,cerdanyola,barbera,,nord,b24,cervello,n340,vallirana,c17,parets,valles,c55,sant,vicenc,castellet,,castellgali,c65,banda,banda	1
246	ara,cua,compacta,ronda,esplugues,vallcarca,sentit,besos,	1
247	retirat,avariat,hospitalet	1
248	r3,hospitalet,llobregat,14,,53,querol,18,,06,acumula,30,minuts,demora,	1
249	accident,ronda,litoral,montjuic,,cua,ciutat,vella,sentit,llobregat,zona,franca,sentit,besos,recordar,mante,tallada,tv7411,ribaroja,,ebre,motiu,ralli,catalunya,costa,daurada,	1
250	tambe,aturats,,c17,parets,valles,afecta,sortida,,ap7,c55,sant,vicenc,castellet,,castellgali,manresa,,castellgali,,hi,obres,castellgali,,c65,c31,castellplatja,,aro,,platja,,aro	1
251	ara,cues,,cues,,ap7,santa,perpetua,barbera,sant,cugat,,sud,b23,molins,papiol,sentit,girona,c58,sant,quirzelt,,,montcada,lt,,,pota,nord,santa,coloma,gramenet,,b24,cervello,n340,vallirana	1
252	retards,poden,superar,15,minuts,sentit,nord,linies,r1,r3,r4,r12,,avaria,,,hospitalet	1
253	cues,rondes,,cua,ronda,litoral,forum,port,olimpic,,accident,zona,franca,ciutat,vella,,besos,ronda,,esplugues,vallcarca,horta,,besos	1
254	aturats,,c17,parets,valles,afecta,sortida,,ap7,cues,n420,gandesa,c55,sant,vicenc,castellet,,castellgali,nii,calella,pineda	1
255	cues,,cues,,ap7,santa,perpetua,barbera,rubi,papiol,,sud,b23,molins,papiol,sentit,girona,c58,sant,quirzelt,,,montcada,lt,,,b24,cervello,n340,vallirana	1
256	continua,cua,,a2,caldes,malavella,,bcn,,accident,multiple,	1
257	embus,n420,gandesa	1
258	tambe,retencions,,b24,cervello,n340,vallirana,c58,sant,quirze,badia,c17,parets,valles,ronda,litoral,can,tunis,,besos	1
259	continua,,tallada,,a2,caldes,malavella,,bcn,accident,multiple,,cua,	1
260	aturats,c58,montcada,,terrassa,vehicle,avariat,,afecta,,ronda,litoral,sant,adria,pota,nord,santa,coloma,gramenet,	1
261	vehicle,avariat,c58,torre,baro,,terrassa,talla,1,carril,retencions,,c58,,nus,trinitattorre,baro,ronda,litoral,,bon,pastornus,trinitat	1
262	autovia,a2,tallada,caldesdemalavella,pk,698,2,sentits,causa,topada,multiple,desviaments,gi555,c63,precaucio,	1
263	ronda,litoral,,retencions,santadriadebesos,nus,trinitat,accident,ronda,santacoloma,col*lisio,c58,sortida,pel,nus,trinitat,,terrassa	1
264	afectacions,pel,ralli,catalunyacosta,daurada,,n420,gandesa,c44,benissanet,,enllac,n420,	1
265	tots,carrils,oberts,c58,sabadell,nord,,terrassa,accident,retencions,c58,ap7,barbera,,sud	1
266	c58,,accident,sortida,sabadell,nord,,terrassa,1,carril,tallat,retencions,,c58,cerdanyola,sabadell,nord,,terrassa,ap7,barbera,valles,,sud,,enllac,c58	1
267	c66,,alternatiu,santjuliaderamis,pk,36,causa,obres,retencions,2,sentits,ap7,girona,nord,,franca	1
268	tots,carrils,oberts,a2,palleja,accident	1
269	autovia,a2,tallada,granyanella,pk,513,,bcn,causa,accident,desvia,circulacio,calcada,lateral,precaucio,	1
270	1,carril,tallat,c32,nord,autopista,maresme,mataro,,bcn,causa,accident,3,km,cua	1
271	retards,15,r2,r14,r15,r16,renfe,rodalies,,sud,incidencia,estacio,elprat,afecta,instal*lacions,adifes	1
272	accident,autovia,a2,palleja,,bcn,1,carril,tallat,retencions,martorell,precaucio,	1
273	bon,dia,,aturats,ronda,litoral,nus,llobregat,mercabarna,,trinitat,causa,accident,talla,1,carril,precaucio,	1
274	ara,,circulacio,fluida,xarxa,viaria,catalana,queda,retencio,b24,cervello,n340,vallirana,	1
275	retirat,vehicle,avariat,ap7,papiol,sentit,sud,millora,circulacio	1
276	restablert,servei,linies,tram,frequencies,alterades,linia,t4	1
277	r3,,carol,17,,13,hospitalet,20,,32,,acumula,40,minuts,demora,	1
278	continua,congestio,ap7,mollet,barbera,8,km,sant,cugat,papiol,,sud,,papiol,vehicle,avariat,	1
279	consequencia,accident,servei,parades,maresme,port,forum,tramvia,	1
280	trams,retencions,ronda,sentit,besos,ronda,litoral,sentits,	1
281	r3,,hospitalet,14,,53,querol,18,,06,,acumula,25,minuts,retard	1
282	aturats,,c1413,antiga,,entrada,poblacio,sabadell,ronda,sud,granollers,accident,n340,vallirana,,sud,cinturo,litoral,cornella,,lleida,c32,sant,boi,,castelldefels,c60,argentona,,mataro	1
283	tambe,retencions,,cua,c17,tona,,bcn,accident,tram,,obres,c17de,granollers,parets,valles,lt,,,c58,terrassa,sant,quirze,,sud,tunel,vallvidrera,peatge,boca,nord	1
284	ara,cues,,ap7,mollet,barbera,sant,cugat,papiol,,sud,b30,barbera,sentit,sud,cerdanyola,sentit,nord,b23,molins,papiol,,girona,,esplugues,diagonal	1
285	retirats,vehicles,accidentats,b30,cerdanyola,sentit,nord	1
286	cua,c17,tona,,bcn,accident,tram,,obres	1
287	aturats,,ap7,santa,perpetua,barbera,,sud,granollers,,nord,n340,vallirana,lt,,	1
288	tambe,cues,,ap7,b30,barbera,sentit,sud,c58,sant,quirze,,sud,c35,sant,celoni,,sud,ronda,sud,granollers,ronda,litoral,zona,franca,montjuic,sentit,besos,extrem,sud,gran,,hospitalet,placa,espanya	1
289	cua,b30,cerdanyola,sentit,nord,causa,,accident	1
290	pas,alternatiu,c243,antiga,granada,penedes,topada,vehicles,	1
291	cues,,ronda,litoral,can,tunis,,besos,embus,,extrem,sud,gran,,hospitalet,placa,espanya	1
292	retencions,,ap7,mollet,sentit,sud,c17,parets,sentit,sud,,ap7,c58,sant,quirze,badia,,sud,c35,sant,celoni,,montseny,b24,cervello,n340,vallirana	1
293	retencions,ronda,,esplugues,diagonal,sentit,besos,accident,	1
294	accident,ap7,barberadelvalles,,girona,retencions,bellaterra,precaucio,	1
295	es,mante,carril,obert,tunels,garraf,,c32,,santperederibes,pk,295,,sud,mati,topat,camio,turisme,passatger,davanter,cotxe,resultat,ferit,critic	1
296	1,carril,obert,tunels,garraf,,c32,,santperederibes,pk,295,,sud,topada,camioturisme,1,ferit,greu,informacions	1
297	tallada,c32,,tunels,garraf,,santperederibes,pk,295,,sud,topada,camioturisme,1,persona,ferida,precaucio,	1
298	ap7,,retencions,bellaterra,barbera,,girona,causa,vehicle,avariat,talla,1,carril	1
299	encara,llargues,cues,accident,mati,b20,sud,cornella,,bcn,,c32,b20,gava,prat,c31,gava,prat	1
300	tots,carrils,oberts,ap7,montornesdelvalles,,sud,accident,cues,,ap7,rocamontmelo,,intermitent,,c60,argentonala,roca,,ap7	1
301	interromput,trens,renfe,rodalies,estacio,mollet,santfost,causa,atropellament,persona,entrada,estacio,afecta,r2,r11	1
302	r3,rodalies,hospitalet,llobregat,06,,14,querol,09,,40,circula,40,retard	1
303	per,accident,b20,sud,cornella,cues,,c32,b20,sud,castelldefels,cornella,,bcn,c31,castelldefels,prat,,bcn,b22,prat,anar,c31,b20,,bcn	1
304	accident,b20,sud,cornella,,bcn,cua,autopista,garraf,,castelldefels,cornella,,bcn,precaucio,	1
305	merilin1979,gracies,bon,dia,,	1
306	cues,habituals,principals,accessos,bcn,2,incidencies,,accident,ap7,montornesdelvalles,pk,135,,sud,cua,c32,b20,sud,gavael,prat,possible,incidencia,b20,,bcn	1
307	a,circulacio,fluida,xarxa,viaria,pais,mante,alternatiu,c162,urus,tarda,bolcat,trailer,	1
308	retencions,ronda,,horta,pedralbes,,accident,	1
309	cua,c17,canovelles,coll,manya,sentit,barcelona,accident,	1
310	a,c162,urus,bolcat,trailer,carregat,palets,coto,foto,,bombers,,	1
311	retencions,c1413,antiga,,entrada,poblacio,sabadell,c60,argentona,,mataro,nii,caldes,malavella,sentit,sud,	1
312	pas,alternatiu,n340,sant,carles,rapita,topada,vehicles,,cua	1
313	complicada,circulacio,area,metropolitana,bcn,cues,llargues,b23,c58,pota,nord,accedir,ciutat,,congestio,ronda,litoral,	1
314	trams,retencions,rondes,barcelona,,ronda,sentit,besos,ronda,litoral,sentits,,retencions,llargues,diagonal,,entrada,barcelona,b23,,altura,,illa,diagonal,	1
315	retencions,c32,sant,boi,,bcn,col*lisio,aturades,sentit,contrari,	1
316	trams,retencions,nii,calella,pineda,,nord,accident,	1
317	retirats,vehicles,accidentat,diagonal,club,polo,	1
318	retencions,,ap7,santa,perpetua,barbera,rubi,papiol,,sud,b30,barbera,,sud,cerdanyola,,nord,b23,molins,papiol,,girona,,esplugues,diagonal,cinturo,litoral,cornella,c17,llica,parets	1
319	cues,,,c16,viladecavalls,,sud,c58,terrassa,sant,quirze,,sud,obres,a2,martorell,castellbisbal,,sud,obres	1
320	cua,a2,castellbisbal,,sud,obres	1
321	a,bcn,,retencions,diagonal,b23,placa,reina,maria,cristina,accident,club,polo,	1
322	retirats,vehicles,accidentats,ronda,litoral,montjuic,sentit	1
323	aturats,2,km,ap7,sortida,girona,oest,,km,585,,sentit,franca,moto,terra,	1
324	retards,,,linies,r2,r2nord,avaria,sistema,senyalitzacio,estacio,sant,andreu,comtal,	1
325	aturada,circulacio,ronda,litoral,poblenou,montjuic,,llobregat,accident,retencions,zona,franca,montjuic,,besos	1
326	cua,compacta,,ap7,sant,julia,ramis,,franca,topada,,turisme,moto,	1
327	tambe,aturats,,c17,llagosta,montcada,,bcn,obres,c58,sant,quirze,,sud,b24,cervello,n340,vallirana	1
328	cua,,a2,cornella,joan,despi,,martorell,nova,col*lisio,afecta,,tram,ronda,litoral,agafar,,a2,aturada,circulacio,ronda,litoral,zona,franca,montjuic,sentit,besos	1
329	cua,,a2,sant,joan,despi,sant,feliu,,martorell,col*lisio,retencions,c58,sant,quirze,sentit,sud	1
330	accident,autopista,garraf,,c32,,santboidellobregat,,sud,1,carril,tallat,retencions	1
331	retirat,camio,avariat,complicava,circulacio,ap7,santcugatdelvalles,,sud	1
332	ap7,,retencions,bellaterra,sant,cugat,valles,,sud,causa,vehicle,avariat,talla,1,carril	1
333	reoberta,c17,granollers,,vic,accident,retencions,mollet,precaucio,	1
334	c17,tallada,granollers,pk,18,,vic,causa,accident	1
335	tots,carrils,oberts,ronda,litoral,poble,,llobregat,accident,retencions,zona,forum,barceloneta	1
336	c60,reoberta,argentona,pk,5,,granollers,accident,retencions,mataro,enllac,c32	1
337	accident,c55,manresa,,solsona,3,km,cua,precaucio,	1
338	tallada,c60,argentona,pk,5,,granollers,causa,accident,fan,desviaments,precaucio,	1
339	ronda,litoral,,retencions,nus,trinitat,poble,,llobregat,causa,accident,tancada,entrada,24	1
340	tots,carrils,oberts,c32,sud,santboi,,bcn,accident,retencions,gava,precaucio,	1
341	llargues,cues,principals,accessos,bcn,pel,nord,,c58,terrassa,estbadiamontcada,,bcn,montcadaripollets,quirze,,terrassa,c16,rubivalldoreixla,florestapeatgeboca,nord,tunel,vallvidrera,b20,s,coloma,gramenetnus,trinitat	1
342	accident,autopista,garraf,,c32,,santboi,,bcn,1,carril,obert,retencions,gava,accessos,bcn,retencions,habituals,,entrada	1
343	retards,linies,r2,sud,regionals,avaria,llarga,distancia,mentre,fa,circulacio,cubelles,vilanova,	1
344	retencions,a2,sant,joan,despi,sant,feliu,llobregat,,martorell,vehicle,aturat,	1
345	ara,queden,retencions,,b23,molins,sentit,girona,diagonal,b24,cervello,n340,vallirana,ronda,,esplugues,horta,sentit,besos	1
346	frequencies,alterades,t1,t2,t3,tramvia	1
347	oberts,carrils,ronda,queden,retencions,esplugues,valldaura,,besos,meridiana,hebron,,pota,nord,santa,coloma,gramenet,	1
348	retirats,vehicles,accidentats,trams,retencions,diagonal,	1
349	cues,tunel,vallvidrera,peatge,boca,nord	1
350	cues,,ronda,litoral,zona,franca,bon,pastor,sentit,besos,diagonal,ciutat,vella,	1
351	per,accident,ronda,,,embus,ronda,,esplugues,horta,,besos,,hebron,,afecta,cues,,pota,nord,badalona,,ronda,c58,ripollet	1
352	topada,motoristes,diagonal,altura,placa,reina,maria,cristina,afecta,diagonal,cues,placa,pius,xii,placa,francesc,macia	1
353	via,evitar,,embus,ronda,,esplugues,,hebron,,besos,accident,,hebron,	1
354	retencions,,c65,santa,cristina,,aro,,entrada,poblacio	1
355	tambe,aturats,,nus,papiol,,afecta,ap7,rubi,,sud,b23,molins,,girona,pota,nord,santa,gramenet,,ronda	1
356	cues,,c58,terrassa,sant,quirze,,obres,,montcada,,sud,c1413,antiga,,entrada,poblacio,sabadelll,ap7,santa,perpetua,barbera,,sud,b30,barbera,,sud,cerdanyola,,nord	1
357	embus,ronda,,esplugues,,hebron,,besos,accident,,hebron,	1
358	queda,cua,carretera,rubi,,bp1503,,,accident,fauna,estona,	1
359	ave,3941,sevillabarcelona,acumula,20,minuts,retard	1
360	talgo,463,barcelonallorca,acumula,retard	1
361	ara,retencions,,a2,castellbisbal,,sud,pota,nord,santa,gramenet,nus,trinitat,,ronda,c58,sant,quirze,,sud,obres,b24,cervello,n340,vallirana,ap7,cerdanyola,,nord,b30,barbera,,sud,cerdanyola,,nord	1
362	retirats,vehicles,accidentats,millora,circulacio,	1
363	talgo,694,sevillabarcelona,acumula,retard	1
364	ronda,litoral,vila,olimpica,montjuic,,llobregat,accidents,zona,franca,port,,besos	1
365	ara,cues,,aturats,,enllac,,a2,abrera,,ap7,martorell,,bcn,c58,sant,quirze,,sud,obres,b24,cervello,n340,vallirana,c65,santa,cristina,,aro,,entrada,poblacio	1
366	continuen,retencions,,c58,sant,quirze,,sud,obres,b30,barbera,,sud,cerdanyola,,nord,b24,cervello,n340,vallirana,ronda,,esplugues,pedralbes,,besos,accident,ronda,litoral,zona,franca,can,tunis,,besos	1
367	a2,palleja,sant,vicenc,dels,horts,sentit,bcn,obres,ronda,,esplugues,pedralbes,,trinitat,accident	1
368	aturats,,ap7,barbera,sentit,nord,consequencia,cua,afecta,sortida,can,salvatella	1
369	vehicle,avariat,ap7,papiol,,sud,retencions	1
370	tots,carrils,oberts,ronda,cornella,,llobregat,accident,retencions,roquetes,precaucio,	1
371	accident,mortal,nii,pont,molins,xoc,frontal,cotxe,camio,provocat,mort,conductor,vehicle,passat,mica,causes,investigant,	1
372	retencions,accessos,nord,bcn,,c58,terrassa,estbadiamontcada,,bcn,montcadaripollet,,terrassa,c16,florestapeatgeboca,nord,tunel,vallvidrera	1
373	cues,ap7,,parets,vallesmolletsanta,perpetuael,papiol,,sud,sant,cugatbarbera,,nord	1
374	2,carrils,tallats,ronda,,tram,c32,,esplugues,,llobregat,accident,retencions,llargues,roquetes,precaucio,	1
375	bv2411,tallada,avinyonetdelpenedes,causa,vehicle,avariat	1
376	monicagranados,gracies,bon,dia,,	1
377	bon,dia,,precaucio,c17,granollers,pk,18,,bcn,turisme,avariat,ocupa,1,carril	1
378	aquesta,domina,circulacio,comoda,incidencies,,retencions,b24,cervello,n340,vallirana,	1
379	aturats,carretera,vallvidrera,,bv1462,,,bcn	1
380	retencions,c32,sant,boi,,castelldefels	1
381	pas,alternatiu,c14,montblanc,treballa,retirar,vehicle,accidentat,,retencions	1
382	euromed,1152,,valencia,barcelona,,acumula,retard,26,minuts	1
383	atencio,viatge,carretera,pont,sants,,,	1
384	aturats,,b24,cervello,n340,vallirana,c17,parets,valles,,sud,canovelles,,vic,cinturo,litoral,cornella	1
385	retencions,,c58,sant,quirze,montcada,,sud,ap7,santa,perpetua,barbera,,sud,b30,barbera,,sud,cerdanyola,sentit,nord,b23,molins,papiol,,girona	1
386	encara,cues,,ap7,jonquera,,nord,obres,fan,territori,frances,c65,llagostera,,santa,cristina,,aro,obres	1
387	aturats,c65,llagostera,,santa,cristina,,aro,obres	1
388	cua,ap7,jonquera,,nord,obres,fan,territori,frances,	1
389	continuen,cues,c65,arribar,fornells,selva,banda,banda,obres,	1
390	servei,restablert,l1,universitat,glories,	1
391	cua,,ap7,sant,celoni,sentit,sud,,incendi,,vehicle,equiviari	1
392	r11,figueres,14,,08,sants,16,,09,acumula,45,minuts,retard,incidencia,tecnica,origen,	1
393	sense,servei,l1,,linia,vermella,,metro,universitat,glories	1
394	retencions,,c58,sant,quirze,,sud,b30,cerdanyola,sentit,nord,ap7,jonquera,,nord,c65,arribar,fornells,selva,banda,banda	1
395	cua,5,km,,ap7,cerdanyola,barbera,sentit,nord,,girona,,topada,4,vehicles,implicats,	1
396	1,carril,tallat,gi542,angles,,selva,,,osor,pedra,grans,dimensions,caigut,calcada,precaucio,	1
397	retards,15,r2,nord,r11,renfe,causa,incidencia,tecnica,senyalitzacio,adifes,estacio,sant,andreu,comtal	1
398	vehicle,avariat,ronda,julia,,trinitat,1,carril,tallat,retencions	1
399	millora,circulacio,accessos,bcn,cues,,c58,b20,nord,c16,a2,b23,c31,c32,sud,rondes,,llobregat	1
400	accident,c60,argentona,,nord,1,carril,tallat,retencions,c60,c32,mataro,,sud	1
401	aturades,accessos,sud,bcn,,a2,sant,andreu,barcapallejasvicenc,hortscornella,b23,molins,reiesplugues,,bcn,molinsel,papiol,,girona,c32,gavaviladecans,c31,prat	1
402	cues,accessos,nord,bcn,,c58,terrassa,centrebadiamontcada,,bcn,montcadaripolletsant,quirze,,terrassa,c16,rubivalldoreixpeatgeboca,nord,tunel,vallvidrera,b20,santa,colomanus,trinitat,c31,badalona	1
403	ap7,retencions,,sud,,montornesparetsmollet,valless,perpetuabarberabellaterrasant,cugatel,papiol,,sud,nord,,bellaterrabarbera	1
404	accident,ronda,pedralbes,,llobregat,1,carril,tallat,retencions,nus,trinitat,precaucio,	1
405	retencions,c31,acces,aeroport,pratllobregat	1
406	retencions,c58,altura,badia,valles,accedir,centre,comercial,sentit,sud	1
407	circulacio,intensa,ronda,b20,altura,prat,llobregat,direccio,castelldefels	1
408	circulacio,retencions,c12,altura,tortosa,perill,esfondraments,obert,alternatiu,regulat,semafors	1
409	tallada,tp3311,galera,senia,causa,pluges,	1
410	,circulacio,intensa,c25,santa,coloma,farners,direccio,vic	1
411	retencions,accident,c17,altura,montcada,reixac,direccio,barcelona	1
412	tallada,t331,ulldecona,freginals,causa,pluges,	1
413	tallada,tv3421,roquetes,barberans,causa,pluges,	1
414	tallada,c12,amposta,altura,tortosa,causa,pluges,	1
415	emergenciescat,informa,canal,breta,tortosa,desbordant,inundant,c12,punts,quilometrics,11,12,bomberscat,mossos,lloc,evitar,mobilitat,ebre,montsia,protecciocivil,alerta,inuncat	1
416	consequencia,fortes,pluges,,tallada,t331,ulldecona,,santa,barbara,cua,c12,tortosa,,bassals,,aigua	1
417	proteccio,civil,demana,possible,,eviti,agafar,cotxe,circular,comarques,montsia,ebre,vehicles,atrapats,acumulacio,aigua,carreteres,	1
418	cua,c58,sabadell,,terrassa,accident,	1
419	cua,c32,sant,boi,,castelldefels,accident	1
420	aturada,circulacio,trens,benicarlo,vinaros,fortes,tempestes,,fa,servei,carretera,castello,,aldea,,trens,sortit,barcelona,valencia,,espera,evolucioni,episodi,pluges	1
421	r13,,stvicenc,calders,18,,30,planapicamoixons,19,,06,,surt,40,minuts,retard	1
422	regional,express,15015,estacio,francasaragossa,acumula,retard,incidencia,tecnica,	1
423	r15,estacio,franca,15,,43,ribaroja,ebre,18,,58,,saragossa,acumula,60,minuts,demora,	1
424	tren,r13,,stvicenc,calders,18,,30,planapicamoixons,19,,06,,te,prevista,sortida,19,,00,30,minuts,retard,	1
425	proteccio,civil,demana,possible,,eviti,agafar,cotxe,circular,travessen,comarca,montsia	1
426	tallada,n340,alcanar,consequencia,fortes,tempestes	1
427	aturats,,c60,argentona,,mataro,cinturo,litoral,sant,joan,despi,cornella,carretera,vallvidrera,,bv1462,,,bcn,c55,manresa,,sud,sant,vicenc,castellet,,nord	1
428	cues,n340,alcanar,vinaros,lt,,,,precaucio,,,,	1
429	aturada,circulacio,trens,corredor,mediterrani,castello,tarragona,,estacio,vinaros,,castello,,consequencia,tempestes,informa,adif	1
430	aturada,linia,castello,tarragona,,estacio,vinaros,,castello,,consequencia,tempestes,informa,adif	1
431	oberta,tv3146,vilaseca,tarragones	1
432	des,fa,estona,plou,terres,ebre,podeu,trobar,bassals,aigua,n340,circuleu,precaucio,,,,	1
433	retencions,,ronda,cornella,pedralbes,,besos,accident,julia,,avariat,ronda,litoral,zona,franca,nus,trinitat,forum,barceloneta,	1
434	cues,,pota,nord,santa,coloma,gramenet,cinturo,litoral,cornella,,martorell,tunel,vallvidrera,,bcn,b24,cervello,n340,valirana	1
435	aturats,,ap7,rubi,papiol,,sud,b30,barbera,sentit,sud,cerdanyola,,nord,b23,sant,feliu,papiol,,girona,,esplugues,diagonal,c58,sant,quirze,,sud,cerdanyola,montcada	1
436	cues,,tallada,tv3146,vilaseca,tarragones,bassals,,aigua,ap7,jonquera,,franca,obres,territori,frances	1
437	embus,,ronda,cornella,guineueta,,besos,accident,guineueta,,ronda,litoral,zona,franca,poblenou,sentit,besos,causa,,accident	1
438	aturats,,c59,palau,-,solita,plegamans,,caldes,cinturo,litoral,sant,joan,despi,cornella,nii,pineda	1
439	aturats,clot,desde,fa,bona,estona,avanca,	1
440	cues,,ap7,santa,perpetua,barbera,rubi,papiol,,sud,b30,barbera,sentit,sud,cerdanyola,,nord,b23,molins,papiol,,girona,c58,sant,quirze,,sud,montcada,sentits	1
441	servei,restablert,l3	1
442	sense,servei,l3,,linia,verda,,paral*lel,passeig,causes,tecniques,drassanes,	1
443	carretera,tv3146,tallada,vilaseca,2,sentits,inundacio,calcada	1
444	rod4cat,normalitat,deficiencia,servei,prouaccidentsr4,rod4,juanariasbcn	1
445	vlcc1,cercanias,destino,vlc,nord,tiene,paso,por,sueca,las,7,,51h,circula,demora,18,por,incidencia,precedente,rodalia,destinacio,vlc,nord,te,sueca,7,,51h,circula,demora,18,incidencia,precedent,	1
446	cristinaagell,rodalies,mateix,7,,56h,arribat,estona,normal,aturats,explicacio,	1
447	cues,quilometriques,c31,c32,marxa,lenta,gratuitat,dels,peatges,penedes,garraf	1
448	retards,15,linia,r1,rodalies,,maresme,,causa,incidencia,instal*lacions,adifes,mataro,arenys	1
449	22,pel,fa,precipitacions,centre,sembla,voldra,col*locar,voltant,illes,corsega,sardenya,aportant,vents,gregal,secs,descartable,sorpresa,,tipica,,situacions,caldra,seguirho,	0
450	abdelaziz,barrada,signa,pel,nastic	0
451	abdelaziz,barrada,signa,pel,nastic	0
452	amnistia,internacional,demana,suprem,observadors,tinguin,espai,sala,judici,1o	0
453	javi,lopez,david,lopez,pedrosa,marc,roca,alex,lopez,darder,javi,puado,,espanyol,presenta,alineacio,7,jugadors,formats,sant,adria,banqueta,4,,didac,lluis,lopez,melendo,victor,campuzano,rcde	0
454	carolroser,conec,,	0
455	tonialba,proporcionalitat	0
456	dissabte,inclassificable,aramalikian,presenta,royalgarageworldtour,teatremundial,figueres,imprescindible,,visitfigueres,figueresaescena,ajfigueres	0
457	segrecom,segrecomcom	0
458	sugurufillmeu,marvel,remuntar,series,spiderman,xmen,veia,antena,3,gracies,series,comencar,aficionar,comprar,comics,dels,mutants,	0
459	nanencarmen,jabufor,gent,bona,pel,mon,,veritat,criden,atencio,,,,,merci,carme	0
460	rperoy,krlesnu,rapsodia,ocasio,peroy,lt,,3	0
461	coneixeu,varietats,mandarines,podem,trobar,mercatsbcn,,,cuinacat,expliquen,feuhi,cop,,	0
462	nous,cepeda,roi,bromes,mariquites,,queien,punt,cancel*lats	0
463	festes,baixen,donacions,anem,donarsang,,dimecres,23,donacio,planta,1,edifici,montseny,perevirgilicat,anirem,,donarsangpsperevirgili	0
464	elisendapineda,casa,meva,superser,estufa,	0
465	cien,anos,empuje,pedagogico,mas,anos,vendran,...,diarioeduca,tinguem,present,feina,pensament,pedagogs,mestres,recorregut,pels,acabada,1a,guerra,mundial,confiar,educacio,impuls,vida,	0
466	savethedate,parlem,dol,infants,,gestionem,,perdeu,xerrada,tindrem,psicoleg,especialista,romanartur,proper,dijous,7,febrer,alasalaparlemdetot,,col*laboracio,creurojasbd,sabadell,bibliotequessbd	0
467	maqueill4,albanodante76,ierrejon,,acord,tu,moviment,,esperit,15m,,endur,podemos,,carregant,	0
468	consens,alcaldes,alcaldesses,osona,aprovacio,informe,previ,creacio,servei,public,abastament,aigua,baixa	0
469	senseficciotv3,passar,documental,petitetfilm,carles,bosch,estrena,mundial,docsbarcelona,projectar,filmcerdanya,recomanable,,,alacarta,	0
470	falten,minuts,vespre	0
471	[?]39,km,,intensitat,510,superficie,0510,,,170119,19,,40,,barcelona,bcn	0
472	presentacio,projecte,parc,republica,sant,pere,nord	0
473	tractem,habitualment,funcionaris,cnp,sabem,catala,inexistent,diuen,entenen,vols,utilitzar,elmonarac1,jordibaste,salellasadv,llenguacat,prourepressio	0
474	tarda,febricular,,dolor,articular,gola,inflamada,calent,llimona,arrossegant,inspiracio,ulls,pel,formigues,paper,text,entra,,sort,schubert,fantasia,,blue,monday,,dijous,	0
475	bacon,formatge,	0
476	empadronem,votar,perdre,vista,	0
477	felicitats,bona,feina,	0
